Id,ParentId,OwnerUserId
48668202,48633781,5434773.0
48672554,48671754,1090265.0
48678494,48677693,7803650.0
48678678,48667874,1987266.0
48679762,48667874,2692083.0
48686941,48313647,129346.0
48689453,36049030,460417.0
48691374,38071714,2500344.0
48692252,47793065,2196157.0
48703998,29761872,1987266.0
48707127,48699742,1503710.0
48717968,48715395,999375.0
48737054,48732814,2375843.0
48739435,48732814,3342866.0
48743777,48743105,7803650.0
48747217,44085454,2912220.0
48747869,29761872,2912220.0
48747881,48726644,7369238.0
48768764,38492639,6077549.0
48781128,48726644,2257925.0
48785563,48525262,6511448.0
48799653,48792602,3342866.0
48801991,48801894,5902888.0
48821320,48792602,1987266.0
48823887,48802787,7369238.0
48612279,47793065,7511690.0
48625734,48624302,637514.0
48655708,48653762,7803650.0
48655944,48624757,7803650.0
48661988,48660912,739373.0
48700265,48699742,7803650.0
48704042,48699765,1235935.0
48705015,48687955,3327350.0
48744662,48743223,5296462.0
48756656,48753245,3782993.0
48766760,48707364,4053652.0
48809542,48809275,5258516.0
48637092,48635782,5519648.0
48651097,48650993,2756547.0
48652680,48635782,7803650.0
48671832,48667874,5723.0
48700308,48699742,1549165.0
48748468,47364834,6077549.0
48758911,48731168,2692083.0
48778355,48763985,7803650.0
48778432,48763985,8645590.0
48778965,48760583,3342866.0
48788841,48788264,6077549.0
48811217,48809275,2696260.0
48819881,48808722,3342866.0
48823813,48810786,7369238.0
48664199,48663545,1561148.0
48666615,48660912,1695906.0
48794488,48784692,5946937.0
48756212,48753245,1143724.0
48756822,48753245,1726083.0
48758338,48731168,2575224.0
48700420,48699765,7803650.0
48766988,48763985,3998013.0
50713860,40467382,1555696.0
50714003,40467382,2237022.0
50715276,50702676,11635.0
50723336,50718353,7655255.0
50730703,50725904,8236858.0
50739596,50736767,5939806.0
50745159,50725904,1517814.0
50754442,41762928,576741.0
50755444,50734807,2575224.0
50780886,50772902,4085968.0
50781129,50779254,5715934.0
50783948,50783648,3398989.0
50785093,50771405,188138.0
50791132,46131196,8420428.0
50792673,50790960,2060725.0
50798127,50796780,9274514.0
50798242,50796780,1987266.0
50810406,50810342,32090.0
50812411,50771405,2371715.0
50828795,50814965,3016392.0
50836164,50835951,1162233.0
50836253,50835738,1162233.0
50841813,50820762,2106516.0
50853389,50814965,3016392.0
50853523,50828793,3016392.0
50857967,50856401,5946937.0
50866762,46742274,4706128.0
50867261,50835738,188138.0
50867350,44394119,188138.0
50877252,50845313,5965430.0
50883140,46742274,523949.0
50893240,50891382,1707312.0
50897009,45453061,2076174.0
50900484,50893043,9170927.0
50902694,50902528,2692083.0
50910478,48824086,958373.0
50910607,46131443,3150948.0
50910714,48487098,407954.0
50915833,50903364,4085968.0
50809596,50801690,3503187.0
50831972,50830715,3511459.0
50835817,50835738,1076703.0
50852714,50849415,2692083.0
50860533,50816609,1892568.0
50869692,50856401,454754.0
50889163,50876475,3737815.0
50890871,50889657,3076874.0
50891630,50889657,8043253.0
50779279,50779254,3152516.0
50888802,50887887,2692083.0
50892100,50891973,5235392.0
50755937,50702676,2575224.0
50826080,50800231,9829319.0
50841607,50820762,5985853.0
50849267,50841501,6453895.0
50717704,50700178,2692083.0
50808206,50785058,157924.0
50761003,50759872,329660.0
20693597,20693516,495796.0
40094592,40082248,4469944.0
40094636,40092551,4296747.0
40095263,36265833,2604529.0
40115189,40092551,406429.0
40139417,39615381,932728.0
40146081,40036030,1662570.0
40180357,39215533,1284054.0
40201250,40044128,4469944.0
40214773,40205675,204699.0
40231193,40208887,4469944.0
40264818,40208887,2461073.0
40277594,29117570,7078706.0
40302098,40216232,2775651.0
40305061,40296598,219187.0
40312438,39932500,6750653.0
40160262,40132631,7049232.0
40170924,40170212,50543.0
40206404,40201069,1105351.0
40216452,40216362,57695.0
40221269,40208887,569662.0
40234142,40231507,1375326.0
40265628,40081965,2461073.0
40309948,40304324,1309377.0
40125167,40108015,4469944.0
40110797,40097751,526535.0
40243833,37711051,96855.0
26601742,25824957,1120035.0
26506839,26491425,1348596.0
26617453,26611387,574103.0
26622688,26611387,1133660.0
26637846,26616962,621366.0
31510505,31493493,1445898.0
31553183,31342583,3684882.0
31578875,31206417,404121.0
31591837,30613574,429487.0
31718333,31717615,3931985.0
31506902,26800452,2824333.0
31510639,31404820,1445898.0
31621151,31608784,2486743.0
31574196,31573823,682111.0
31600203,31573823,1490322.0
31512119,31510697,205557.0
31694513,31546631,306042.0
49036554,49036468,8485859.0
49036737,49036468,2692083.0
49038200,49036468,2180096.0
49038372,47456945,2182398.0
49041568,49036468,5125459.0
49044245,49036468,1987266.0
49064012,49062631,2575224.0
49064428,49036468,3503187.0
49065066,49062631,3503187.0
49079510,49060040,2107667.0
49098255,37213471,2180096.0
49098930,49081095,5946937.0
49104413,37213471,1987266.0
49122045,49113488,7803650.0
49129600,49081095,484222.0
49139108,45115860,3902270.0
49158518,49158331,5210117.0
49163144,29644916,8042095.0
49166730,48921774,1987266.0
49176772,45115860,4671615.0
49183381,46586380,9364.0
49185945,49171571,5125459.0
49205776,48942153,5125459.0
49211140,49210733,2779972.0
49217282,49216360,5645988.0
49218898,49216360,934439.0
49071077,46120795,761468.0
49102704,49100994,54734.0
49111969,49107497,54734.0
49141606,35065875,388751.0
49177177,49171571,2448829.0
49201041,49176544,2182398.0
49054858,49051663,2692083.0
49116512,49116339,6884942.0
49122202,29117570,4087243.0
49176567,49165457,2575224.0
49197747,49187093,2137316.0
49070369,49069281,4261120.0
49082212,49080999,3503187.0
49145600,49113488,5125459.0
49198499,49198200,103739.0
49228278,49227957,1768226.0
49117068,49116339,3765180.0
49147286,49113488,1987266.0
34344908,34341322,4734725.0
34357318,34341322,687515.0
34377067,34376576,397786.0
34411366,34402406,397786.0
34421297,33315965,5705686.0
34427737,34424706,2805154.0
34445035,34424706,211727.0
34455323,33556707,154527.0
34502851,34502682,5482437.0
34503672,34503547,1517410.0
34504087,34502682,3973137.0
34321340,34295221,4207875.0
34428880,34424706,635981.0
34470230,34450732,2345933.0
34439413,34439201,1773866.0
34410805,34406896,219187.0
34323509,34301614,687515.0
35465541,35465175,621583.0
35473353,31605799,225022.0
35566261,35555602,2028135.0
35570431,35549233,73274.0
35589256,35585519,5043003.0
35590175,35589045,455553.0
35617997,35617996,2028135.0
35636831,35589008,455553.0
35651076,35613841,3084239.0
35520540,34578641,981598.0
35558052,35555602,3284225.0
35593424,35409492,2028135.0
35609762,35600997,1325207.0
35614007,35613841,141172.0
35614254,35613841,7831.0
35652303,35600997,559289.0
35502444,35501600,1811501.0
35449835,35441660,3391371.0
35634098,35632607,1428554.0
35614201,35613841,2199.0
35642027,35639882,18044.0
43306723,43125393,2461073.0
43353325,43319806,7803650.0
43358215,40936597,252344.0
43361965,30213456,4018558.0
43376051,43374386,2575224.0
43380198,43379048,645002.0
43384610,43384538,1163423.0
43384951,43384538,7803650.0
43398103,43384538,1873380.0
43434704,43382402,1070291.0
43438102,42769855,3163427.0
43455148,43424176,484041.0
43462287,43460615,7187607.0
43463781,25812816,1082449.0
43477971,43132158,5338391.0
43495630,43446605,4247860.0
43500339,43497790,484041.0
43513842,43512572,2450403.0
43515759,43426699,4247860.0
43518463,41809373,3301043.0
43353033,43328943,7803650.0
43379577,43378165,1018659.0
43384670,43383125,2575224.0
43452024,43440170,48229.0
43471569,43460615,1018659.0
43501440,43497790,1882.0
43518981,43378986,4247860.0
43308147,43306842,1277048.0
43378616,43378165,7347425.0
43379724,43379048,1018659.0
43384694,43383125,140925.0
43484270,43465704,7803650.0
43493563,43476908,4596432.0
43498801,43498534,613198.0
43517345,43515765,7598462.0
43341941,43340819,5300093.0
43505717,43502357,69798.0
43520452,43515150,1062217.0
43427397,43426699,2575224.0
43386163,43369008,6997262.0
43408686,41609091,4596432.0
43419184,43418403,7803650.0
43477602,43476908,1599681.0
43490667,43489589,2138959.0
43395893,43395580,1773866.0
43321125,39467200,5112433.0
43493883,43492974,2575224.0
43398704,43396744,2575224.0
43434849,43418403,1070291.0
47337425,34357893,7434902.0
47347013,47335582,7994751.0
47351304,47324184,1692830.0
47352310,47335455,4795665.0
47357236,47357038,6603816.0
47363721,47343439,1773866.0
47379489,47379427,242042.0
47379504,47379427,4108590.0
47391200,47380189,5766732.0
47449687,29117570,1348631.0
47472033,47451190,4623280.0
47473115,36407520,5962766.0
47490868,26706240,590335.0
47492029,47486390,5294769.0
47509733,38931315,771768.0
47521336,47479663,1256914.0
47449434,42741917,1348631.0
47474261,47465212,4323754.0
47528693,47527983,3605090.0
47543088,47529688,2308683.0
47535175,47515021,6261137.0
47367196,47366889,3465318.0
47402241,47398736,93960.0
47465223,47461815,161457.0
47339947,47330878,2349963.0
47349174,47348422,727078.0
47383486,47380189,14663.0
47452915,47451612,1549165.0
47532868,47516458,329660.0
47431034,47427629,484041.0
47469531,47469430,4478968.0
47507727,47474453,499930.0
47448633,47329630,5077196.0
51346642,51312346,122718.0
51383106,51282283,5338243.0
51383960,51282761,9231144.0
51384401,51250307,2992754.0
51389782,51368809,3744900.0
51390353,51386591,256245.0
51400256,51379968,188138.0
51406144,51392666,3094805.0
51410943,51386591,1008568.0
51417133,51416552,26849.0
51417830,51416552,1430428.0
51420644,51419192,2185829.0
51423750,51423358,5211519.0
51425366,46425554,412446.0
51427278,51422290,4085968.0
51431404,39485459,7138807.0
51432586,50830715,6465223.0
51433928,51428155,7959661.0
51434516,51191291,185907.0
51434734,48882829,185907.0
51434938,51408476,185907.0
51443150,51433860,7959661.0
51446312,46425554,4252764.0
51451942,51421205,2448829.0
51457768,45099677,3921040.0
51468101,51463528,5766732.0
51472708,51463528,5336549.0
51475272,51433860,4085968.0
51483057,51469118,4085968.0
51486849,48906817,523949.0
51489029,51371678,3440152.0
51489196,51481780,6515149.0
51495571,40936597,3296815.0
51500763,51477318,6641561.0
51502169,51425111,185907.0
51502278,51498267,185907.0
51521360,51520654,1162233.0
51522747,51520654,5766732.0
51525298,51524648,6244560.0
51525322,51524648,9977800.0
51531598,51520654,1018659.0
51532114,51531230,66686.0
51382269,51382040,8074614.0
51394950,45789168,1599792.0
51419441,51419192,4457053.0
51425447,51425111,1162233.0
51426495,51362482,4931.0
51491340,51491162,6244560.0
51492917,49999709,3791707.0
51518876,51515839,7770145.0
51542467,51515839,2933686.0
51340849,51227737,8253209.0
51380173,51368809,5492716.0
51532388,51532187,5330223.0
51406920,51392666,2185829.0
51411688,36026454,9361992.0
51428040,51422793,1585136.0
51498410,51498267,4091597.0
51512149,51511923,1430428.0
51420294,51419192,7824581.0
51392430,51388064,1933452.0
29889356,29888108,3674793.0
30057614,29731394,1490322.0
30064597,30000824,3945268.0
29835674,29821391,48229.0
29889816,29888108,466215.0
30057307,29924248,1490322.0
30057444,29787063,1490322.0
29834133,29825744,364098.0
30057181,30053782,1490322.0
29888762,29888108,61164.0
31912466,31912285,2090555.0
31916653,31573823,2030468.0
31747265,31717615,4633996.0
31773549,31764926,1490322.0
31792720,31764926,4101793.0
31832250,31801057,5193614.0
31833886,26866479,4739075.0
31840297,31047564,1773866.0
31868288,31845342,2867409.0
31897619,30213456,458370.0
50300803,50284055,1667256.0
50300985,50284055,484444.0
50308263,50289914,7803650.0
50310260,50289914,3572733.0
50310268,50289509,3572733.0
50320476,50314370,218441.0
50324856,50324219,9762816.0
50329049,50328886,2422185.0
50329381,50320908,2768407.0
50338690,50334652,1127677.0
50344648,50338845,218441.0
50346250,50328886,9150059.0
50347993,49384819,3256618.0
50359491,50265973,5695522.0
50359674,50338845,5695522.0
50359802,50324219,5695522.0
50365277,50361821,4816065.0
50374486,50340234,2619748.0
50381061,50380259,9663586.0
50382200,50344525,8236137.0
50393066,50389344,3607513.0
50395716,50392109,1054558.0
50400493,50400384,2267817.0
50400650,50400384,3811080.0
50400667,50400384,1174543.0
50402055,42918707,1189369.0
50402658,50401105,1196458.0
50403956,50390452,4085968.0
50407291,50405838,2674303.0
50409064,50328886,4763788.0
50422104,36129008,4441045.0
50428902,39615381,1335720.0
50431196,50427036,151312.0
50432324,29434226,0.0
50436006,50434941,495796.0
50439755,50438873,629323.0
50441327,40574379,8340963.0
50443399,50310975,5790498.0
50449581,50448620,8927944.0
50449895,50438873,109251.0
50450933,50448620,9521610.0
50451714,50448620,8078899.0
50453226,43983286,2636199.0
50466235,50454109,2580686.0
50468340,50454109,4085968.0
50477929,50415015,5787099.0
50484827,50484157,5446671.0
50489906,50397998,4938460.0
50495323,50484157,4085968.0
50401159,50401105,6368697.0
50448499,50439512,9521610.0
50307383,50295779,9277971.0
50310125,49875284,2143547.0
50313593,50312750,3572733.0
50313596,50312750,9690151.0
50367107,50363538,1008424.0
50394184,50392109,1623678.0
50412312,50410038,3256139.0
50425947,50417003,4085968.0
50441531,50435154,54734.0
50442608,50406887,5790498.0
50499259,50455134,225022.0
50444540,50435696,2575224.0
50500195,50499849,7152019.0
50444179,50435154,2575224.0
50484673,50484505,1326913.0
50392341,50387947,5668795.0
50456150,50454109,5551200.0
25600920,25600580,2067527.0
25601048,25600580,10272.0
35677367,35673254,499466.0
35677573,28581644,489363.0
35682767,30027545,5984714.0
35699419,35684313,745574.0
35726606,34094882,4447859.0
35730229,35730116,2862892.0
35733293,35730116,5984714.0
35762423,35743527,5787829.0
35766821,35743527,5437346.0
35804522,30648096,3794523.0
35875626,35875489,1087837.0
35883457,35882330,2587435.0
35758794,35361819,4651827.0
35776050,35772518,2730527.0
35819395,35817536,4190526.0
35747024,28319278,569662.0
30594638,30583466,1683873.0
30608350,30583466,1490322.0
30622678,30621628,4144997.0
30656291,30648096,3380763.0
30688753,30173267,25191.0
30736593,30732982,1870884.0
30778271,30772774,53686.0
30623424,30621628,97614.0
30637374,30213456,471199.0
30706767,30649582,35306.0
30755076,30739851,49241.0
30674056,30648139,18706.0
44916759,44274982,3705491.0
44928327,44901467,944230.0
44972440,39485459,3501052.0
44985750,44980176,2741393.0
44986075,44984823,8086746.0
44990549,44980176,4950528.0
44996936,44996290,54734.0
45004022,45002471,6309.0
45005940,45002471,2575224.0
45010782,44758955,5545789.0
45022463,42949138,640404.0
45025263,45023334,7122593.0
45039580,45031529,143919.0
45053331,45052215,7840440.0
45053896,45047011,5766732.0
45057076,45052239,1720180.0
45072218,44097193,8037904.0
45072914,45072041,2575224.0
45077929,45072041,4247860.0
45090526,44977364,3457809.0
45093029,44392569,64833.0
45093913,44977364,39094.0
45096226,45095183,2575224.0
45108515,42353292,8309218.0
44905910,44902847,6512567.0
44939368,44927532,54734.0
44966711,44965110,1463860.0
45013246,45007694,2448829.0
45024543,45023334,5280105.0
45025741,43326844,5756241.0
45058590,45056729,344669.0
45088674,45088519,53788.0
45116062,45115860,1061579.0
45121183,45111662,2833802.0
44941512,44936115,2575224.0
44941653,44941218,1111215.0
44967535,44965110,6694629.0
45047143,45047011,4247860.0
45084339,45080886,4799185.0
45114036,45111662,2575224.0
44929611,44923182,2575224.0
44940512,44939302,2619508.0
44964707,44946517,93960.0
44975676,44949367,7959661.0
45015799,44988481,4247860.0
45073247,45058457,2575224.0
44990562,44988481,839733.0
44906269,44905869,6512567.0
45014749,44998425,4247860.0
32908073,32887039,5371736.0
32933013,32778803,3719412.0
32955061,30800908,516439.0
32970468,32945623,4633996.0
33071719,33041733,1376205.0
33082343,33078422,1376205.0
32908208,32838312,1376205.0
32979576,32889746,1958672.0
32997137,32996097,280244.0
33034312,32831192,173677.0
33070672,33059557,1376205.0
32910715,32831192,1376205.0
33034039,33033834,821786.0
33034122,33033834,465223.0
33034734,33033834,412763.0
33042544,33041733,1807118.0
32933621,32470907,3719412.0
30143656,28997963,1665452.0
30261821,30237292,1490322.0
30093348,29924248,3477712.0
30200678,30116581,261354.0
30210860,30116581,1439597.0
30289168,30288968,1133649.0
30238516,30209442,1490322.0
30198367,30173267,1490322.0
30203787,29636094,1154144.0
30274963,30267737,1116391.0
30218830,30213456,775345.0
30286661,30286443,6309.0
30213907,30213456,2448829.0
30298347,30296587,53686.0
28878080,28828573,717065.0
28897056,28767707,1604152.0
29058201,28581644,2140327.0
29077723,29071226,2448829.0
29078036,29071226,4638482.0
29108891,28581644,3992665.0
28937375,28930710,99248.0
28931364,28930710,6932.0
28936852,28930710,70386.0
28945103,28942614,266795.0
28976675,27007353,4009451.0
28932366,28930710,469356.0
41257360,33187526,6270875.0
41259378,41188108,6172009.0
41265652,41262716,5917104.0
41277096,41019199,3684493.0
41278185,40238733,736571.0
41278269,40010594,736571.0
41297592,41285879,138553.0
41302690,41285879,173677.0
41319275,40586946,1491439.0
41344628,41285879,362483.0
41344713,41262716,362483.0
41347642,41270649,7200353.0
41351532,38863827,6707582.0
41351988,40495213,5704961.0
41363417,41358754,13070.0
41424000,41400158,7188703.0
41453584,41431506,5043003.0
41464518,41127782,307797.0
41263233,41262716,3966892.0
41319161,40586946,1344649.0
41323452,40495213,1062217.0
41379078,40495213,6775223.0
41382318,40815723,991458.0
41289674,41287712,4106392.0
41327882,41270649,362483.0
41436024,41408847,138553.0
41277617,41247817,736571.0
41255354,41247817,3991067.0
41352045,41329351,138553.0
38976381,38974070,2463453.0
38976850,38970723,1387612.0
38993386,38966184,6380313.0
39027368,38507565,1568605.0
39056700,38687434,48767.0
39073680,39056199,6380313.0
39086533,39071178,569662.0
39098772,39068073,6329755.0
39099191,39096701,2650743.0
39118838,39118038,4564449.0
39129498,39126827,2729470.0
38943549,38820356,1440706.0
38968189,38964840,6380313.0
39019804,39014049,1074097.0
38992379,38989659,613628.0
39120389,39118038,1318694.0
39047675,38975554,4849191.0
39136774,39135928,917336.0
39139869,39139313,6380313.0
38978296,38966184,2461073.0
28632796,26854986,621686.0
28686312,28664781,3689902.0
28729731,28727632,2147218.0
28755746,27891019,355742.0
28809667,28607400,4613227.0
28635258,28635179,1789724.0
28706750,28607400,4567456.0
28729714,28727632,499466.0
28828273,28767707,4481395.0
29158306,22513893,4633996.0
29161298,29117570,2067527.0
29305684,29303048,1202421.0
29151784,29071226,3667162.0
29152337,29148547,1259109.0
29138354,29128437,966211.0
29162755,29117570,317384.0
31989715,31973473,4633996.0
32014151,26331854,476648.0
32018126,31962345,2862892.0
32071406,32071088,4691620.0
32141927,31801057,1336680.0
32168162,32167881,3555845.0
39197360,39126827,4675269.0
39199462,39134238,4469944.0
39243217,39224930,93960.0
39253046,35289988,5882097.0
39260553,39260387,2809427.0
39284771,37150273,6681806.0
39325321,39323491,1791065.0
39356828,39348995,569662.0
39367669,39364901,2770306.0
39368793,39358842,569662.0
39371422,39367722,1513980.0
39374979,39306577,2461073.0
39173025,39172786,1375316.0
39370040,39369856,2099148.0
39278457,39268365,2770306.0
39306954,39305118,6722089.0
39344369,39343694,1556338.0
39337900,39323769,225022.0
39312634,39305118,6720449.0
39377147,39364466,57695.0
45607236,45597395,2979749.0
45611769,30800908,5810390.0
45612149,45579511,2833802.0
45623046,45547556,6785908.0
45626743,45626670,1653870.0
45630633,45629284,2979749.0
45631293,45547556,1421918.0
45637100,39485459,2587036.0
45640432,44928556,2587036.0
45645641,45644454,185723.0
45648854,45648115,3625317.0
45651519,45625886,4695271.0
45652827,45625886,200445.0
45654140,45642575,2979749.0
45655861,45625886,1202421.0
45672384,39622142,8456816.0
45679551,45673863,2692083.0
45680515,45673863,6794249.0
45689120,45559979,2885735.0
45698759,45547556,3794466.0
45699299,45698451,6619757.0
45710209,45667346,683327.0
45710460,45655728,683327.0
45713804,45642575,683327.0
45719270,45547556,936676.0
45721620,45667346,5183024.0
45730402,29644916,683327.0
45730794,43850359,683327.0
45731062,39485459,683327.0
45735523,45559979,1303612.0
45737104,45735971,1213560.0
45738606,34722107,4922426.0
45751682,45751211,2152061.0
45758154,45757001,301607.0
45765864,45755580,2203890.0
45770673,45688730,6720449.0
45771589,45771237,1422297.0
45790785,45779616,2575224.0
45791626,45791262,7683711.0
45793223,45782033,2979749.0
45812798,42873668,683327.0
45812961,45431599,683327.0
45813460,45554704,6586594.0
45598949,45598647,3888162.0
45604579,45534252,8443180.0
45624415,45515650,6184468.0
45649461,45648115,4850916.0
45661246,45661006,30674.0
45667795,45666983,3834036.0
45762702,45762128,1981471.0
45777570,45776238,4648046.0
45631274,45622414,2833802.0
45637540,45637090,1727132.0
45657278,45655728,3834036.0
45660610,45655728,2979749.0
45769284,45766604,8344202.0
45779733,45779616,8456816.0
45623462,45622414,1720180.0
45683169,45682321,7959661.0
45731900,45729153,1773866.0
45776534,45776238,551932.0
45805326,45630225,905031.0
45771508,45771097,1422297.0
45790928,45789168,2575224.0
45598961,45598647,4081910.0
45627425,45626777,3839944.0
45605406,45592666,6997262.0
45637736,45637090,1549165.0
45695249,45695032,1223719.0
45766622,45766604,5568405.0
48398038,48397327,3342866.0
48410872,48384182,393157.0
48415574,48370641,1987266.0
48426100,38786207,4870176.0
48432561,48095718,2673284.0
48443868,48441868,1987266.0
48456001,48440783,307795.0
48463220,48437842,5495508.0
48465066,48464383,1921678.0
48465228,48464383,262742.0
48473695,48457264,9172232.0
48477726,47555732,619830.0
48479181,48473966,7337938.0
48479385,48479325,6569205.0
48482668,48482639,80911.0
48482671,48482639,3103616.0
48482824,48482639,622589.0
48485325,48483491,2575224.0
48488845,48487563,7554328.0
48495582,48493849,1987266.0
48503552,42691892,45935.0
48511013,46476437,1341905.0
48515814,42691892,1987266.0
48520630,48515460,1556338.0
48525633,48515460,7369238.0
48526839,43542042,9290333.0
48537764,48536106,2692083.0
48544421,48531937,1695906.0
48549725,48540114,2575224.0
48568566,48549944,9296335.0
48577436,44305351,7588987.0
48598364,47050984,1849429.0
48601646,46131196,4314527.0
48607158,48604664,1014789.0
48607382,48604664,605153.0
48610844,48604664,2979749.0
48506986,48505946,1987266.0
48525337,48505946,7369238.0
48423522,48419410,7131757.0
48472324,48460986,1987266.0
48474073,48473966,2575224.0
48515185,45869766,4151266.0
48516468,48515460,8052214.0
48553461,48549944,6938128.0
48572281,48571805,454533.0
48461673,48460986,122718.0
48459864,48458627,2575224.0
31265475,31047564,128734.0
31296397,31295897,3417449.0
31380636,28767707,2528649.0
31398297,31201083,5027222.0
31412954,31404820,257027.0
31446929,31404820,1018659.0
31470592,26975640,1445898.0
31470741,28339882,1445898.0
31471273,30288968,1445898.0
31471421,30649582,1445898.0
31474001,31412249,1445898.0
31474393,31342583,1445898.0
31474803,31206417,1445898.0
31480191,31088764,476648.0
31321082,31317470,290338.0
31473745,31468806,1445898.0
31449601,31449013,1075051.0
31475366,31342583,990946.0
31479208,31313170,623894.0
31416571,26331854,1260174.0
49250000,49226141,1987266.0
49256664,49252691,2448829.0
49269429,48984289,1885419.0
49270019,38230495,385257.0
49288792,45622414,9494288.0
49291648,48804675,2890048.0
49302816,49302010,9428851.0
49305614,49284804,2979749.0
49309867,49308482,159388.0
49314108,49284804,1987266.0
49320013,49260669,3719412.0
49320250,49198914,3719412.0
49334214,26866479,1007494.0
49347883,49345233,1561140.0
49350736,49349235,2692083.0
49359712,49353369,7932461.0
49361326,49324723,7173575.0
49379038,49377817,2692083.0
49388385,49175047,438853.0
49390884,49390064,6180803.0
49407842,48153334,4636126.0
49408475,49349235,1987266.0
49418409,39763013,2853820.0
49420937,49395113,7369238.0
49443255,49292843,2870572.0
49449547,31161436,1689965.0
49450233,45400096,1987266.0
49270517,49252691,1987266.0
49302134,49302010,3019956.0
49314520,49176544,7452828.0
49355304,49273441,2353652.0
49359861,49349235,7932461.0
49385378,49349235,3134112.0
49443648,49443206,949067.0
49252779,49226015,7803650.0
49264962,49264474,152997.0
49275687,49242181,6158863.0
49288362,49284804,5125459.0
49306132,49302010,2979749.0
49352820,49344182,832671.0
49355796,49352887,5028275.0
49450759,49450592,0.0
49336501,49334373,1240763.0
49361788,49349235,2461073.0
49445282,49443206,243991.0
49423978,49421760,2575224.0
49463333,49377817,8858255.0
49477029,49476498,303810.0
49498566,49488573,7347425.0
49499481,49482516,840563.0
49504651,43041563,1549165.0
49510193,49482516,4274374.0
49535308,49393058,2972326.0
49537130,49536369,318097.0
49537155,49536369,54734.0
49563892,49561411,7199068.0
49580791,49580394,32880.0
49589816,49588249,465223.0
49595896,49584617,7932461.0
49595990,49576208,7932461.0
49609010,49606124,9224959.0
49609493,49606124,92359.0
49610636,49607242,7932461.0
49612302,49531349,4120554.0
49616741,49606124,728812.0
49620772,46002727,600082.0
49622918,49606124,1987266.0
49624832,29761872,3152904.0
49626621,49573552,5584992.0
49638459,49638004,1849837.0
49651838,49650746,7636295.0
49668766,49666398,2726496.0
49486253,49486062,5787829.0
49494004,49490466,8735568.0
49509924,49502594,88122.0
49535462,49534740,2575224.0
49602824,49600833,3719412.0
49613070,49612911,91403.0
49613124,49612911,4120554.0
49638448,49638004,4085968.0
49643105,49640387,1987266.0
49661550,49659871,6142412.0
49500474,48406730,69348.0
49536601,49536335,2525304.0
49559845,49559239,1240763.0
49617615,49615519,2900196.0
49642861,49610008,3503187.0
49654179,47571761,167945.0
49506728,49488573,983476.0
49584841,49584617,1435755.0
49485328,49469599,0.0
49525322,49525246,2160958.0
49640072,49637598,8381946.0
49490515,49486062,6708961.0
49473285,35065875,337735.0
36638557,36615117,2509773.0
36659672,36573857,6077549.0
36674676,36615117,1979483.0
36688990,36680157,1215076.0
36690164,36681094,6207983.0
36713635,36694873,5520136.0
36717494,36698706,630.0
36719332,36716838,569662.0
36742743,36291878,2635359.0
36750559,36719045,1167907.0
36780850,36137802,6237559.0
36795052,29460485,1987373.0
36798750,30908725,1987373.0
36646101,36645517,1804618.0
36646714,36642718,2448829.0
36689667,36660279,569662.0
36698543,36573857,310298.0
36719901,36719045,4856939.0
36762806,36744042,6048742.0
36818740,36812791,1376205.0
36689269,36680157,569662.0
36715821,36715395,1807118.0
36629825,36627628,4343722.0
36645418,36642718,569662.0
36731132,36705199,59563.0
36762076,36744042,0.0
36638726,36638486,1597656.0
36646154,36645517,2315544.0
36701558,36701111,1807118.0
36795717,36775802,225022.0
36645880,36645517,4545506.0
36742722,36705199,5136650.0
36741586,36705199,122718.0
51545224,44704629,185907.0
51545260,39228311,185907.0
51545361,46920685,185907.0
51545456,46404449,185907.0
51548195,51542629,263902.0
51555275,37915326,773616.0
51555535,51463258,3652817.0
51569171,50702676,403098.0
51574315,51505849,6676444.0
51580595,51545971,7147666.0
51584465,51530578,606006.0
51589821,51541318,549372.0
51593422,51593335,1987266.0
51593567,51593335,789646.0
51593776,51593335,1087479.0
51594625,51579626,1240763.0
51600236,47793065,6521702.0
51623630,51602270,256770.0
51627420,51623293,1235935.0
51627875,51627473,6565093.0
51630837,51579626,6050113.0
51650000,51623293,10169530.0
51650113,51615385,10169530.0
51650291,51602388,10169530.0
51650446,51584078,10169530.0
51650694,33399988,1402270.0
51654489,51651248,10169530.0
51654752,51641688,6692043.0
51657223,51541318,3949518.0
51658637,44458709,5922344.0
51666145,51664743,5894758.0
51673582,42648060,3165903.0
51674964,51673608,527533.0
51679289,51665264,5209103.0
51685386,33399988,1087479.0
51687833,51541318,1087479.0
51694225,51454135,1087479.0
51694365,50531553,1087479.0
51696113,51682257,10178900.0
51699776,26616962,1162274.0
51705094,50310975,1087479.0
51705654,39015444,1087479.0
51726797,51726515,636018.0
51734423,51670858,243782.0
51734998,51733502,311455.0
51738585,51737931,3648282.0
51568933,51558885,2459094.0
51576241,51566509,1162233.0
51588848,51586999,3243156.0
51611752,51610138,6236211.0
51654920,51512075,10169530.0
51742089,51726683,4077247.0
51557017,51515839,3058302.0
51580557,51578263,1773866.0
51590632,51566509,455493.0
51603630,51557001,5965430.0
51612158,51578263,6236211.0
51682446,51679363,605153.0
51711364,51697673,9524052.0
51733885,51733502,185907.0
51566032,51552739,6775560.0
51649939,51634486,10169530.0
51589476,51541318,4851565.0
51614359,51603557,6415199.0
51614476,51613104,9419680.0
